numerical_review,comments,sentiment,review_length,label
3,Good communication. Room is small but there is everything you need inside the appointment,0.22499999999999998,89,0
5,We had a lovely stay at Dayane’s place!! She was an amazing host and took care of all our needs.. But my favourite was little miss Canella the kitty who kept us company.. beautiful little place in a really happening location. You will find everything you need as soon as you step out. Loved loved loved our stay. ️,0.3723214285714286,330,0
2,"Nice location, in the middle of the bustling district El Born. How noisy, but with earplugs in you are not bothered by anything. We found it very nice to have the cat Canela around us.",0.45999999999999996,184,1
2,"The accommodation is good, the environment is good, and the landlord is also good.",0.6999999999999998,82,1
2,"Oriol is an excellent host, he took care of every detail for our arrival. He is a very educated and friendly person, he was always pending and provided us with very good recommendations to know. The attic was very clean and tidy, the rooms are comfortable. It has an incredible view and the subway entry is a few steps. The neighborhood is well connected to public transport for several areas of the city. Local trade is varied and you find everything you need for your stay. I hope to return to Barcelona soon and I would not hesitate to stay again in the attic of Oriol.",0.38847222222222216,584,1
5,"The place was nice and retry calm. The placement was optimal since it was five min walk to the metro and many stores close to it. The shower was pretty big. It had good pressure and hot water. Two small thing to consider is that the ac was not working and never got a control for it but it wasn’t that big of a deal since the outside temperature was nice. And second, the best is pretty hard and pillow to very comfortable, so if that’s important for you maybe send a message to the host prior to booking. Overall, I recommend!!",0.25412280701754386,528,0
2,"We reserved this accommodation at the last moment following an improvised stay in Barcelona. The location is ideal near the metro and Las Ramblas. fairly large room. We highly recommend! Be careful still not air conditioning in the room simply a fan so in the middle of August we feel the heat at night. that especially that the value for money is very interesting. Thank you again for the last -minute booking. well cordially, Corentin",0.16369047619047616,484,1
5,"Good location, if you are on a budget. Only worth it to sleep the smell is pretty bad and isn’t nice if you want to spend time inside. The cleaning lady was great though.",0.2785714285714286,170,0
2,"Very good apartment. All clean and organized, access to the stairs is not very good and the shower water is hot just for a person to bathe. But very good apartment, good cost benefit and good location",0.5096336996336996,201,1
2,Kind and discreet person,0.6,24,1
5,"One of the best nocarz’s I’ve stayed at. Accessible to the bus, train, shops, supermarkets, banks, restaurants, bakeries and many attractions. The space was more than what I expected and needed while in Barcelona. Re stayed in communication and let me check in way earlier as my flight got in super early. The bed was so comfortable and the space really felt like a home away from home.",0.33083333333333337,386,0
2,The accommodation corresponds to the description. The room is very small but has several storage and a small pleasant balcony. I did not see Meritxell but the communication with it was easy and its responses.,0.11833333333333336,208,1
2,"A great experience, the room was clean and tidy, full of functions, only 100 meters away from the Sagrada Familia. The receptionist was very kind and responsible, and provided us with a lot of meaningful play advice.",0.44958333333333333,216,1
4,We were satisfied with our stay !,0.625,33,0
5,"The Location is really perfect. Its close to the beach and to the inner city with Metro. From the Station Clot u can take the red or purple line or just Walk because everything was so close to sagrada. Clot itself has a market too in the opposit direction. Inside was clean and homey, bathroom you just see that its been used but it was fine! I enjoyed the heater and saw there is an AC too if needed. Theres also a Nescafe Dolce Gusto machine if u wanna visit just bring Pods. And downstairs u have a Convinient Store. Would def. Choose this Location again.",0.3979166666666667,563,0
5,"I loved it. The room was very good, it had a very beautiful small balcony that gave to the main street. He sleeps very well, it is a wide double bed. The room has a lot of light, and the bathroom (although shared) was super clean, it shows that people also stay in the different rooms are respectful. Denis has been available at all times, has been very kind. PPR put a paste would have liked to have some type of information written or told by the envelopes of sites etc ... but we have been super happy, it is a 10. In addition it is very well communicated and in a good central area. I would undoubtedly recommend it to make an express getaway of a couple of days",0.38285714285714284,666,0
