listing_id,id,date,reviewer_id,comments,numerical_review
862122500288513146,1313043880125259039,2024-12-16,60391707,"logement très bien situé, propre. le petit dej de qualité. <br/>petit bémol pour le bruit si vous avez le sommeil léger. mais c'est inhérent au logement",2
872184874368220311,1201351524007789680,2024-07-15,584983997,everything went well,3
873274220264946606,1177417130759337556,2024-06-12,17260096,"This was a wonderful nocarz experience. I felt very at home for a month stay and it was a great place to remote work as I was able to have a separate room with desk. Jone was very accommodating, friendly and easy to live with. The place is clean, cosy, modern and very safe. The location is perfect, an easy walk to most areas and tonnes of great coffee shops near by. I would highly recommend this nocarz. Little Freddie the cat is also super cute.",5
866575533094030852,901329145351464840,2023-05-28,512287689,"Hemos estado muy a gusto, la localización es perfecta y los caseros han sido muy atentos, siempre aportando planes para hacer, lugares para visitar y buenos sitios para comer. Muy recomendable, repetiría sin dudarlo.",2
898225913797400158,1065163008035310241,2024-01-09,270830277,"El alojamiento no tiene relación con lo que se paga. el diseño de suministro de agua caliente no está correcto. no alcanza para 10 usuarios. el termo se agota rápido a pesar de hacer duchas muy breves. Hay que turnarse o esperar lo que afecta los tiempos para disponer para salir. Hay habitaciones que no poseen calefacción y no proveen mantas para mejorar el abrigo de noche. Otro problema es ruido en las noches del piso superior. Aparentemente se trata de alguien que trabaja o vive de noche por lo que transita toda la noche, repercutiendo todo ese ruido en las habitaciones del apartamento. La respuesta de parte de stay u-nique es que no puede hacer nada porque se trata de un residente independiente y además los sistemas de alarma de ruidos que posee la empresa no se ven superados en norma y eso se entiende pero no logra resolver el problema de fondo para un buen dormir. Debido a todo lo anterior, debimos buscar otro lugar y Stay Unique nos cobró 1 tarifa diaria muy superior a lo pactado",1
881157271880812107,1364411462973818480,2025-02-25,507178517,"Es war ein guter Aufenthalt. Die Betreuung durch das Personal war jederzeit freundlich und hilfsbereit.<br/>Die Küche war nicht so gut ausgestattet. Das Bad bedürfen einer Erneuerung, Schimmel in der Dusche.",0
881745517043433281,936772727336748773,2023-07-16,401284330,"Der Empfang in die Wohnung war super und es wurde alles gut erklärt. Wenn man in Barcelona ist und lediglich ein Zimmer zum Schlafen braucht (und man sonst den ganzen Tag unterwegs ist), ist es super, da die Wohnung in einer sehr zentralen Lage ist.",1
881745517043433281,976717892948026555,2023-09-09,733050,"we had a very comfortable stay, bed was very comfy. the fan at the end of the bed was fantastic, it made a big difference as the weather was hot. the place has some very cool cafes, brewery,  restaurants very close by.",5
881745517043433281,1148401655007897066,2024-05-03,85862742,Good location! Close to main street and metro stations. Comfortable room and amenities!,4
899299099148379328,1239802019219103164,2024-09-06,156992949,"Sitio bien ubicado, tranquilo. Mal olor desde el baño, hice el reclamo y hasta ahora no me han dado ni respuesta, ni excusa.",2
894057877387387448,1318797740553338263,2024-12-24,531485713,"A very good place and nice host, it was a great stay, we will definitely come back one day",5
909007953674817274,952023778537927996,2023-08-06,85292422,Persona molto presente e comprensiva.<br/>Abbiamo avuto un contrattempo con il volo e ci ha aspettato fino al nostro arrivo (tarda notte).<br/>Tutto perfetto,3
904844403642967059,1101375176404553690,2024-02-28,36487426,Τα πάντα ήταν τέλεια. Θα ξαναπήγαινα στο ίδιο μέρος,2
915205387087324369,1083242243102496694,2024-02-03,97533555,Very good communicator prior to check in. Very accommodating. Had a little trouble communicating with aide at checking,3
915205387087324369,1306444732060610797,2024-12-07,262267179,Great stay.,4
915205387087324369,1322415553435708006,2024-12-29,100374341,"Sehr schöne Wohnung.<br/>Alles sehr sauber. Küche gut ausgestattet.<br/>Die beiden Betten sind tatsächlich nicht allzu breit, aber genauso wie beschrieben. <br/>Die Wohnung liegt in einer belebten Gegend. Kleine Supermärkte, eine Bäckerei und sogar eine Apotheke gleich nebenan. Restaurants in rauhen Mengen vorhanden.<br/>Einziger negativer Punkt sind die beiden Bars unter bzw. gegenüber der Wohnung. Erstaunlicherweise ging der Betrieb erst um Mitternacht los, dafür aber tatsächlich bis morgens. Aber mit Ohrstöpsel gut lösbar.<br/>Der Gastgeber war immer gut erreichbar und wirklich sehr bemüht.",0
915931918975649573,1352819783449178512,2025-02-09,237013211,"Exemplary host, pristine conditions and perfect spot with access to parks and metro.",4
923024480317224855,989023790661489928,2023-09-26,326175713,"Accueil très agréable, des hôtes chaleureux et disponibles, un lieu d'exception avec une vue imprenable sur Barcelone !",2
925226456071446052,1031817493074948802,2023-11-24,307908329,"Nous avons passé un excellent séjour à Barcelone, Svitlana a été très accueillante et réactive, l'emplacement du logement était parfaitement situé et nous y avons bien dormi.",4
925226456071446052,1041961849773687934,2023-12-08,287266826,"La mejor anfitriona y el mejor lugar! Ana es una persona excepcional, nos encantó hospedarnos con ella, nos sentimos cómodos, como en casa, el lugar céntrico, seguro, nos la pasamos genial, sin duda si alguna vez regresamos estaremos nuevamente con ella.",2
925226456071446052,1250616153875406677,2024-09-21,593190303,"Everything was perfect. The apartment is clean and tidy! We appreciate Svitlana for water and fruits , coffee and very nice hospitality! Place close to metro and local cafes. Feel like home!Recommend to friends and family.<br/>We love Barcelona!",5
925297118633660060,1350736125929754643,2025-02-06,287868987,Posizione ottima,2
940948838592461031,1250657451369411918,2024-09-21,25080796,Great place. Considerate host,4
937447130141428110,994806795427486395,2023-10-04,26746152,This is a beautiful nocarz! Everything was as described and the hosts communicated often to ensure our stay was perfect. I highly recommend for your trip to Barcelona!,5
937447130141428110,1073109552536331734,2024-01-20,169824091,"숙소는 사그라다 파밀리아 앞이라 창문으로 보이는 전망이 놀랍도록 아름다웠다. 4인 가족이 5일동안 묵기에 넓고 편안했고 난방이 잘 되었으며 세탁도 편리했다. 근처에 식당과 마트가 많아 접근이 쉽고 좋은 숙소였으며, 호스트는 항상 즉각 응답해서 소통이 잘 되었다. 주방에 식기가 잘 구비되어서 우리는 5일 중 3일 동안 근처 마트에서 식료품을 구입하여 저녁을 만들어 먹었다. 또 머물고 싶은 숙소다.",2
937447130141428110,1186798891109806110,2024-06-25,1117115,Great location as home base to explore Barcelona. Relatively quiet at night compared to other central neighborhoods. Comfortable apartment and you can see the Sagrata Familia right in front from the balcony.  Communicative and responsive host. Recommend.,5
941791773105452245,1282565664518395736,2024-11-04,539857697,"The best location, reasonable price, the host was really friendly and helpful. If I come back I would come back here again Highly recommend 👍👍👍👍",5
952609827495209798,1126704036381969728,2024-04-03,499240302,Ana ist ein sehr freundlicher und hilfsbereiter Mensch. Sie antwortet immer so schnell wie möglich und hat natürlich auch immer ein offenes Ohr für jegliche Arten von Fragen. Ein sehr schöner Aufenthalt. Wir kommen gerne wieder!!!!,2
952609827495209798,1155711437252102850,2024-05-13,3912847,appartement très bien situé dans une rue piétonne vivante et agréable. Ana est très réactive. je recommande ce logement,2
983096568637657458,1259340280810981139,2024-10-03,52807039,"Muy bueno el Depto, amplio, luminoso muy bien ubicado, todo lindo 😍😍😍",5
993289348833540268,1138276770517787683,2024-04-19,468081619,"El apartamento es increíble, lo recomiendo 100 %",2
993289348833540268,1141132988938552056,2024-04-23,468081619,Simplemente increíble.,2
1009309098034235827,1080308810644161759,2024-01-30,549924198,The whole team was really nice and were always available for anything we needed at all times. The photos and description matched and the place was really comfortable and d clean. Great location. Overall great experience!,5
999932880860105409,1200634288725441793,2024-07-14,5928189,"Excellent excellent location, clean inside. Our family truly enjoyed the experience and will return again.",5
1006260665060682681,1129628663459971252,2024-04-07,350040620,Great place to stay in Barcelona. The view is spectacular!,4
1018642361056545603,1219421065147751703,2024-08-09,563284050,"Appartamento pulito e ben attrezzato che corrisponde alla descrizione, posizione ben collegata con i mezzi, host disponibile e reattivo. <br/>Consigliato!",2
